userid_x,userid_y,N_previous,n_prev_match,CE_alter,Pi_alter,meetup,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,category,Pi_alters_ratio,Pi_ego_alters_ratio,a_Pi
josh-rubin,aaron-rutledge,524,57,8.758366852452175,0.11846037885494792,4,1,8.758366852452175,0.11846037885494792,5.40493668195984,0.5281272567496997,5.40493668195984,0.5281272567496997,5.450414204350305,0.5233343316235654,0.04468412942989214,0.04468412942989214,non-social co-location network,0.22635698003500473,1.0091584381847547,0.40869882723227513
josh-weinberger-kitson,michael-disalvo,972,307,9.278868590396756,0.08813425848037612,23,1,9.278868590396756,0.08813425848037612,2.925941282980326,0.7773160863532975,2.925941282980326,0.7773160863532975,2.948743099931621,0.7753331750936017,0.016766467065868262,0.016766467065868262,non-social co-location network,0.11367275554762139,1.0025574956978418,0.6782452270728673
jp-kim,siegfrid,2366,478,8.917710192762012,0.17471814254343349,27,1,8.917710192762012,0.17471814254343349,6.711999359203088,0.4270150317599068,6.711999359203088,0.4270150317599068,6.808327994223673,0.4169195223953521,0.053816046966731895,0.053816046966731895,non-social co-location network,0.4190692283719772,1.0242145277979604,0.5569924064283384
kaichi-kuroda,hironao,283,905,5.847707258175337,0.4601782294447029,5,1,5.847707258175337,0.4601782294447029,3.9688103294706423,0.6612222836442132,3.9688103294706423,0.6612222836442132,4.1515578647077085,0.6427526961175775,0.04911591355599214,0.04911591355599214,non-social co-location network,0.7159491235498815,1.028735138161532,0.706078826227696
kat-egan,nick-williams4,434,11,8.625617433351549,0.07506530608539151,3,1,8.625617433351549,0.07506530608539151,7.041829505227844,0.30989299842512075,7.041829505227844,0.30989299842512075,7.113337747458832,0.3006343971515095,0.022821576763485483,0.022821576763485483,non-social co-location network,0.24968967888115992,1.0307968794034743,0.5105870407960131
kate-ritchie,jere-keys,1416,174,9.618880775751943,0.0437556649164084,8,1,9.618880775751943,0.0437556649164084,6.191795264650352,0.469292035896394,6.191795264650352,0.469292035896394,6.252727475474288,0.4629396778623086,0.03615819209039548,0.03615819209039548,non-social co-location network,0.0945169900287151,1.013721783501942,0.6750244409604184
keith-robinson,maria-ogneva,915,152,8.866010359524847,0.07550361036147267,8,1,8.866010359524847,0.07550361036147267,6.127226540066463,0.4398776522962615,6.127226540066463,0.4398776522962615,6.232097341503589,0.4279453045166369,0.11937716262975777,0.11937716262975777,non-social co-location network,0.17643285149898721,1.0278828804842295,0.46929432079981276
kevin-silverman,andy-amendola,2043,583,8.875751013069493,0.1327659466456414,26,1,8.875751013069493,0.1327659466456414,5.442065274507335,0.5360758242565976,5.442065274507335,0.5360758242565976,5.505615330896051,0.5295730634985553,0.06640625,0.06640625,non-social co-location network,0.2507037381556768,1.012279251355956,0.6459306490780292
kevin-skobac,damien-basile,2292,256,9.65682116007315,0.0030758660938257363,5,1,9.65682116007315,0.0030758660938257363,6.631828121814157,0.4145886285461223,6.631828121814157,0.4145886285461223,6.714622309394777,0.40552189868062505,0.14356435643564355,0.14356435643564355,non-social co-location network,0.007584956826827696,1.022358175711339,0.41220806577446006
keynas-jeong,yuina-azu,808,280,6.799544236271348,0.16878081761693478,12,1,6.799544236271348,0.16878081761693478,4.192945953475257,0.5663490400546427,4.192945953475257,0.5663490400546427,4.2610272799928115,0.5575662997838853,0.1242603550295858,0.1242603550295858,non-social co-location network,0.3027098619166094,1.0157519209359707,0.7385309267939337
kristin-maverick,rosie-siman,1184,205,8.687093749505907,0.13732500651179985,8,1,8.687093749505907,0.13732500651179985,6.846068779172088,0.3731422070392372,6.846068779172088,0.3731422070392372,7.115549481113392,0.3416391646624264,0.17134416543574593,0.17134416543574593,non-social co-location network,0.4019592034990797,1.0922114489067403,0.3606282635477489
krystyl-b,idan-cohen,622,35,9.036539960390325,0.04544832809640943,5,1,9.036539960390325,0.04544832809640943,6.20872307202974,0.4315801995004648,6.20872307202974,0.4315801995004648,6.253462688198608,0.4264816779067504,0.03595890410958904,0.03595890410958904,non-social co-location network,0.10656572239979473,1.011954843215631,0.4116192433517649
kyle-cameron-studstill,matthew-caldecutt,1592,245,9.321141010229065,0.08367111782858215,9,1,9.321141010229065,0.08367111782858215,6.71608471901661,0.4094403291891977,6.71608471901661,0.4094403291891977,6.9346892871282915,0.3854678549857258,0.12796208530805686,0.12796208530805686,non-social co-location network,0.2170638011610088,1.0621905922722392,0.47009369433045184
lindsey-lanpher,nadia56,1063,263,8.57208597978789,0.11672917349612286,11,1,8.57208597978789,0.11672917349612286,5.583907391601706,0.4971744761966644,5.583907391601706,0.4971744761966644,5.665084811235205,0.48822853890572204,0.0971223021582734,0.0971223021582734,non-social co-location network,0.2390871573336345,1.0183232576100387,0.5170729353062503
loritodd,matthew-chamberlin,597,23,9.096086231448776,0.06123120515502944,4,1,9.096086231448776,0.06123120515502944,5.067638252227415,0.5630458428978891,5.067638252227415,0.5630458428978891,5.091884986997818,0.5605445885733552,0.023183925811437404,0.023183925811437404,non-social co-location network,0.10923520876522826,1.0044621861945002,0.4168910589536344
mac,emily-eldridge,654,383,7.877145492920513,0.2579849660473396,21,1,7.877145492920513,0.2579849660473396,5.4368011117247,0.5329245495071908,5.4368011117247,0.5329245495071908,5.561166466857125,0.5200487053423798,0.038461538461538464,0.038461538461538464,non-social co-location network,0.4960784699531025,1.0247589197560525,0.658019276817444
malcolm-ong,ben-malbon,233,19,7.658939528241597,0.20265131540680767,4,1,7.658939528241598,0.20265131540680767,6.4209978378218695,0.37082881585029337,6.4209978378218695,0.37082881585029337,6.5121009199057385,0.3592894103451455,0.028915662650602414,0.028915662650602414,non-social co-location network,0.5640336441091709,1.0321172992381342,0.33924354652724364
marcelino-alvarez,jill-nussbaum,385,28,8.333964625204821,0.05628165117327401,6,1,8.333964625204821,0.056281651173274,5.264085669175328,0.4983328232398445,5.264085669175328,0.4983328232398445,5.304714932252383,0.4935395982806855,0.05509641873278237,0.05509641873278237,non-social co-location network,0.1140367487620832,1.0097119359335236,0.378443702047378
marci-ikeler,davide-folletto-casali,164,10,7.290604306668875,0.2462012528379852,5,1,7.290604306668875,0.2462012528379852,4.771470201952916,0.5604147223277149,4.771470201952916,0.5604147223277149,4.787228928959787,0.5586537391620932,0.020512820512820516,0.020512820512820516,non-social co-location network,0.44070456452552265,1.0031521907796823,0.3799064922974917
maria-ogneva,seth-blank,828,102,8.721278826068714,0.01783356419149939,6,1,8.721278826068714,0.01783356419149939,5.536428382263383,0.4813289366161146,5.536428382263383,0.4813289366161146,5.639993457927217,0.4692943207998128,0.11832946635730858,0.11832946635730858,non-social co-location network,0.03800080972875584,1.0256440687281092,0.4358911870069533
mark-burstiner,damien-basile,2292,350,8.645099469823325,0.03487349389213524,13,1,8.645099469823325,0.03487349389213524,5.412002428155345,0.494682992841802,5.412002428155345,0.494682992841802,5.393828008427564,0.4967704091002403,0.24882629107981225,0.24882629107981225,non-social co-location network,0.07020042509234549,0.9957980261702402,0.41220806577446006
mark-g,damien-basile,1938,1023,8.679432787917959,0.17282740143741754,8,1,8.679432787917959,0.17282740143741754,5.311625526307061,0.5541682777630507,5.311625526307061,0.5541682777630507,5.443142815183952,0.5409708334918142,0.18016928657799275,0.18016928657799275,non-social co-location network,0.3194763760586969,1.0243958517801242,0.41220806577446006
mark-himmelsbach,brooke-lynn-luat,836,142,9.057455786132987,0.11941621111179974,5,1,9.057455786132987,0.11941621111179974,6.015335116996996,0.4821395272668511,6.015335116996996,0.4821395272668511,6.082276205516987,0.4751396330384692,0.02666666666666667,0.02666666666666667,non-social co-location network,0.2513286680552101,1.0147322886613737,0.5319177892437402
mary-ann-porch,jennifer-mcknight,678,193,8.69469437805403,0.14759465280204226,14,1,8.69469437805403,0.14759465280204226,5.490398770564175,0.5267038726032726,5.490398770564175,0.5267038726032726,5.57105528416672,0.5183212395707186,0.06102635228848821,0.06102635228848821,non-social co-location network,0.28475517021892127,1.0161726597187037,0.4598062177216201
mary-crosse,christian-de-botton,429,116,8.490745224614182,0.13316622709813655,8,1,8.490745224614182,0.13316622709813655,6.524753689600936,0.39196773911338456,6.524753689600936,0.39196773911338456,6.650202481212782,0.3771456241173779,0.06713780918727916,0.06713780918727916,non-social co-location network,0.3530896783166484,1.0393007741524096,0.5122409724990359
matt-galligan,seth-blank,828,111,8.807909136690744,0.029141728672252124,11,1,8.807909136690744,0.029141728672252124,5.885586722803002,0.4487501468548652,5.885586722803002,0.4487501468548652,6.00312587427816,0.4349859817879869,0.1040339702760085,0.1040339702760085,non-social co-location network,0.06699463866046117,1.0316427784874846,0.4358911870069533
matt-hunter,matt-galligan,1104,154,8.716115900119995,0.08950726517776494,9,1,8.716115900119995,0.08950726517776494,6.461359434849847,0.3960969721048749,6.461359434849847,0.3960969721048749,6.645358358919113,0.3742459150479536,0.0948905109489051,0.0948905109489051,non-social co-location network,0.23916697972854564,1.0583868952961621,0.4349859817879869
matt-hurst,jenna-odett,1153,655,8.49517156432802,0.1673450637867216,24,1,8.49517156432802,0.1673450637867216,4.547910902116825,0.6189841064140289,4.547910902116825,0.6189841064140289,4.6374411496414885,0.6101135415404889,0.0597667638483965,0.0597667638483965,non-social co-location network,0.27428511644601167,1.0145392033934248,0.5089763700862578
matt-van-horn,cap-watkins,1411,190,9.437550041365217,0.028386508234871245,7,1,9.437550041365217,0.028386508234871245,5.9405010764713655,0.4810178151201484,5.9405010764713655,0.4810178151201484,6.030832865611612,0.4713918455903009,0.08288043478260869,0.08288043478260869,non-social co-location network,0.06021849656589671,1.0204203140548462,0.5201472977229648
matthew-caldecutt,ryan-matzner,1200,178,9.200157827835843,0.0421940115899889,10,1,9.200157827835843,0.0421940115899889,5.860342050222973,0.4796078585514726,5.860342050222973,0.4796078585514726,5.947842077943622,0.4700936943304518,0.0953846153846154,0.0953846153846154,non-social co-location network,0.0897565997988662,1.0202388679868843,0.4760631515073772
matthew-lucero,michael-janiak,797,322,7.495082071238447,0.22783294325367584,21,1,7.495082071238447,0.22783294325367584,5.0693863182446535,0.5321219341941823,5.0693863182446535,0.5321219341941823,5.185939115039682,0.5189542322253318,0.03588516746411483,0.03588516746411483,non-social co-location network,0.4390231914608415,1.025373532290865,0.652653781207559
maura-johnston,christina-lupinacci,618,35,9.054114597913314,0.12013302724908645,3,1,9.054114597913314,0.12013302724908645,7.0413843290914855,0.37144376675534585,7.0413843290914855,0.37144376675534585,7.100672824980849,0.3647886730177689,0.05205811138014528,0.05205811138014528,non-social co-location network,0.32932225185411595,1.0182436962269734,0.45110172079175287
maya-baratz,vince-maniago,1353,291,8.756844487461333,0.10847921900290568,10,1,8.756844487461333,0.10847921900290568,5.678138226129708,0.4951641886114854,5.678138226129708,0.4951641886114854,5.732276036744525,0.4892936421652844,0.09886547811993517,0.09886547811993517,non-social co-location network,0.22170576041587142,1.0119980027130986,0.5220557435753216
meghan-keane,brian-van-nieuwenhoven,915,119,8.762625431750473,0.06689957913959697,5,1,8.762625431750473,0.06689957913959697,6.400934655968556,0.3972383196918803,6.400934655968556,0.3972383196918803,6.6236653193133215,0.37049484270032507,0.1528046421663443,0.1528046421663443,non-social co-location network,0.18056817917357282,1.0721831289111539,0.3945211658471588
micah-baldwin,jamie-dubs-wilkinson,322,114,7.720946085497363,0.25813881500423885,5,1,7.720946085497363,0.25813881500423885,5.9522402613637375,0.4669858998659427,5.9522402613637375,0.4669858998659427,6.06490853360865,0.4545639272941025,0.0380952380952381,0.0380952380952381,non-social co-location network,0.5678823142453696,1.0273272290781736,0.25953827955988396
micah-saul,michael-sharon,553,271,7.095255630825782,0.25008186769319696,6,1,7.095255630825782,0.25008186769319696,5.169661898979394,0.5023881042383659,5.169661898979394,0.5023881042383659,5.330547265636505,0.48309144617997296,0.1497005988023952,0.1497005988023952,non-social co-location network,0.5176698318107467,1.0399441103976907,0.43262981509240966
michael-karnjanaprakorn,kiril-savino,621,52,8.883944657053297,0.07639468856491792,3,1,8.883944657053297,0.07639468856491792,6.632152024253052,0.3833130316249223,6.632152024253052,0.3833130316249223,6.724855322336294,0.3723780844538983,0.05272108843537415,0.05272108843537415,non-social co-location network,0.20515355697409698,1.0293651738046303,0.5303554485772645
mike-odea,byron-brewer,719,95,9.20126423565001,0.09556390442878136,3,1,9.20126423565001,0.09556390442878136,5.415372774566298,0.5428765456140029,5.415372774566298,0.5428765456140029,5.450327017023056,0.5393488237981034,0.05759803921568628,0.05759803921568628,non-social co-location network,0.1771838561838677,1.00654070549567,0.43802372378308624
mike-street,sandro-pugliese,948,138,8.8108233686866,0.0650593542812461,4,1,8.8108233686866,0.0650593542812461,6.03229144832937,0.4430680904432753,6.03229144832937,0.4430680904432753,6.139245263288159,0.4307554853720446,0.056390977443609026,0.056390977443609026,non-social co-location network,0.1510354632513946,1.0285837452785918,0.42643500103442816
mikey-il,frank-neill,1159,312,9.232658466283796,0.1215333866212912,5,1,9.232658466283796,0.1215333866212912,5.8889383770692625,0.5062748147936038,5.8889383770692625,0.5062748147936038,5.990722497697518,0.4960028740164049,0.08559498956158662,0.08559498956158662,non-social co-location network,0.2450255693826314,1.0207094380200288,0.5374049316833623
mohit-santram,adam-simon,481,87,8.247928354232899,0.14344246631809718,8,1,8.247928354232899,0.14344246631809718,6.072215673552656,0.430876988812254,6.072215673552656,0.430876988812254,6.213217487679132,0.4142614360059606,0.109979633401222,0.109979633401222,non-social co-location network,0.34626072776910194,1.0401088572629154,0.357705403775779
nan-palmero,tyler-hayes,329,47,8.177344733168987,0.1912813249033168,7,1,8.177344733168987,0.1912813249033168,4.282172478494942,0.6387280665067068,4.282172478494942,0.6387280665067068,4.305281666398309,0.6364299552273001,0.024752475247524757,0.024752475247524757,non-social co-location network,0.30055361683125204,1.0036109414092331,0.39228864641393624
nate-bolt,gerard-ramos,717,156,8.379030975001458,0.12239720238027108,8,1,8.379030975001458,0.12239720238027108,5.459866628084939,0.5009455190996186,5.459866628084939,0.5009455190996186,5.6401693156471895,0.480649203751153,0.19959266802443992,0.19959266802443992,non-social co-location network,0.25464975584072724,1.0422268781266382,0.39019568878982963
nate-folkert,grant-hutchins,560,187,8.795328415190525,0.2974857490935545,16,1,8.795328415190525,0.2974857490935545,7.088424741208228,0.4593292856649329,7.088424741208228,0.4593292856649329,7.158383332795731,0.4529786684670654,0.015384615384615384,0.015384615384615384,non-social co-location network,0.6567323580606615,1.0140196826913699,0.5796219921778885
nathan-folkman,selene-liszka,449,155,9.08048626985511,0.04643268921685125,16,1,9.08048626985511,0.04643268921685125,5.461934740457039,0.5169336689871753,5.461934740457039,0.5169336689871753,5.5215444974396775,0.5105361846210126,0.14214876033057852,0.14214876033057852,non-social co-location network,0.0909488702574916,1.0125309127127038,0.3340525155316654
nick-douglas,andrea-rosen,914,210,8.51366202307203,0.17822011718315786,16,1,8.51366202307203,0.17822011718315786,6.7900310452614585,0.3891531099225666,6.7900310452614585,0.3891531099225666,7.087696067466488,0.35526095404330604,0.16129032258064516,0.16129032258064516,non-social co-location network,0.5016597381580892,1.0954007342870815,0.35670425259419397
nicole-dcruz,frederic-morin,583,111,8.166535176178218,0.08736930158500449,5,1,8.166535176178218,0.08736930158500449,5.442283763867809,0.4759350761513378,5.442283763867809,0.4759350761513378,5.546837556963579,0.46334483818862393,0.08659217877094973,0.08659217877094973,non-social co-location network,0.18856215583745675,1.0271725007489745,0.5149351729065681
octavio-maron,bruno-scartozzoni,245,21,7.8717607896374275,0.21619937562588729,3,1,7.8717607896374275,0.21619937562588729,4.767613038932373,0.5829658509270564,4.767613038932373,0.5829658509270564,4.774134970132315,0.5822838810764069,0.031307550644567216,0.031307550644567216,non-social co-location network,0.3712954843026433,1.001171198229614,0.4062350358659085
owen-thomas,jonathan-liew,824,412,8.321177839123182,0.10641268966065616,10,1,8.321177839123182,0.10641268966065616,3.5220934885323474,0.6988639990167466,3.5220934885323474,0.6988639990167466,3.581178216015246,0.6929313259197174,0.05045871559633028,0.05045871559633028,non-social co-location network,0.15356888291839915,1.0085617042773392,0.6185540119937044
paul-stamatiou,saul-colt,743,61,9.199764617224877,0.021262624158589486,6,1,9.199764617224877,0.021262624158589483,5.081965902246884,0.5575710814700723,5.081965902246884,0.5575710814700723,5.129255978615372,0.5526281406298984,0.041050903119868636,0.041050903119868636,non-social co-location network,0.03847546405138517,1.008944424789045,0.4936781279206685
paull-young,jen-grant,373,21,8.362181348253866,0.07244502631010988,3,1,8.362181348253866,0.07244502631010988,5.584287018342464,0.4672665599264853,5.584287018342464,0.4672665599264853,5.621675022369916,0.4628203535460577,0.04336734693877551,0.04336734693877551,non-social co-location network,0.15652947359606667,1.009606765014463,0.39240309476930363
peter-cortez,john-fayard,1236,285,8.119246853242178,0.1371588550799291,11,1,8.119246853242178,0.1371588550799291,5.417229901488127,0.4946715657088661,5.417229901488127,0.4946715657088661,5.508847616177451,0.4841168356307763,0.10722610722610723,0.10722610722610723,non-social co-location network,0.2833176724813113,1.0218020306282833,0.5715227093888751
phil-gillman,michael-surtees,510,455,7.754598570524179,0.2495015028347857,9,1,7.754598570524179,0.24950150283478575,4.649533963021672,0.6022837942359226,4.649533963021672,0.6022837942359226,4.716501006327898,0.595471897396158,0.049099836333878884,0.049099836333878884,non-social co-location network,0.4189979475535121,1.0114394933993547,0.5577428399466403
phoebe-e,jere-keys,1342,211,9.601122705411552,0.014424337278969432,17,1,9.601122705411552,0.014424337278969432,5.864978637089598,0.4948639481886309,5.864978637089598,0.4948639481886309,5.907585559624071,0.4904205030867946,0.022670025188916875,0.022670025188916875,non-social co-location network,0.029412182378550786,1.0090604798817921,0.6750244409604184
prashant-agarwal,jason-v,182,10,7.4359497154121055,0.2788051730506575,2,1,7.4359497154121055,0.2788051730506575,6.6030074095557225,0.38161314963578025,6.6030074095557225,0.38161314963578025,6.6278481964323674,0.3786633858516837,0.008928571428571428,0.008928571428571428,non-social co-location network,0.7362876461466517,1.0077899366411198,0.3055512224100509
rameet-chawla,john-britton,526,46,8.523689406259532,0.11019759005900548,4,1,8.523689406259532,0.11019759005900548,7.088887351751543,0.31328744226913924,7.088887351751543,0.31328744226913924,7.233469475378548,0.2948032216765973,0.06358381502890173,0.06358381502890173,non-social co-location network,0.3738004945546137,1.0627001987543385,0.3199482104925085
rannie-turingan,sunny-ng,1200,328,9.38984581465626,0.12228019432042235,7,1,9.38984581465626,0.12228019432042235,5.950747369600508,0.5091936058332426,5.950747369600508,0.5091936058332426,6.026871705544772,0.5016705551153515,0.06887052341597796,0.06887052341597796,non-social co-location network,0.24374600636528465,1.0149959981529337,0.6821630789296177
richard-titus,matthew-rothenberg,193,20,7.484609636170522,0.28541772471275234,4,1,7.484609636170522,0.28541772471275234,6.143396902491393,0.4439853300053975,6.143396902491393,0.4439853300053975,6.173431227685822,0.4406229067949911,0.012965964343598054,0.012965964343598054,non-social co-location network,0.647759615560679,1.007631067651167,0.4432453614721546
rick-turoczy,matthew-rothenberg,193,46,7.34719508241251,0.2142446994551515,5,1,7.34719508241251,0.2142446994551515,4.5448753221682665,0.5758364264306107,4.5448753221682665,0.5758364264306107,4.57798034978863,0.5720858178012884,0.02958579881656805,0.02958579881656805,non-social co-location network,0.37449748409873795,1.0065560244855172,0.4432453614721546
rick-webb,anna-frenkel,1112,149,9.594333480574656,0.08259359511167153,9,1,9.594333480574656,0.08259359511167153,6.1809620080582865,0.4823224183434399,6.1809620080582865,0.4823224183434399,6.239528571860603,0.4764010176789602,0.08139534883720931,0.08139534883720931,non-social co-location network,0.17336989646678327,1.0124294458759324,0.44105317045080444
ricky-engelberg,marcelino-alvarez,916,156,8.974462497424762,0.09339292276358044,9,1,8.974462497424762,0.09339292276358044,6.207601515221511,0.4453858014738165,6.207601515221511,0.4453858014738165,6.324652433352824,0.4324532415043588,0.10603829160530193,0.10603829160530193,non-social co-location network,0.21596074164850285,1.0299051058664046,0.4935395982806855
rob-fishman,paloma-vazquez,491,100,8.253502528642036,0.18804007766049186,3,1,8.253502528642036,0.18804007766049186,6.617014668322736,0.3928240528351651,6.617014668322736,0.3928240528351651,6.808408393469479,0.3705951426302897,0.07886435331230282,0.07886435331230282,non-social co-location network,0.5074002760151742,1.059981655580012,0.3297771258848197
robert-scoble,bill-clerico,275,37,7.794511650933912,0.2222171307194688,4,1,7.794511650933912,0.2222171307194688,6.2734859812528825,0.4142194480982173,6.2734859812528825,0.4142194480982173,6.373470499923115,0.4024619576368135,0.04174573055028463,0.04174573055028463,non-social co-location network,0.5521444362699249,1.0292139175847619,0.4001981097205379
rod-begbie,zach-brock,348,113,8.025962457810746,0.2126555922417197,9,1,8.025962457810746,0.2126555922417197,5.042717079030996,0.5615538229276803,5.042717079030996,0.5615538229276803,5.1066898170756065,0.5548782026025797,0.07236842105263158,0.07236842105263158,non-social co-location network,0.3832473347201025,1.0120307849430552,0.4279658548536719
rosie-siman,chris-gee,479,70,8.40804117015819,0.17757141279203315,10,1,8.40804117015819,0.17757141279203315,6.8804494383123815,0.3693189252711629,6.8804494383123815,0.3693189252711629,6.955223585034389,0.3606282635477489,0.017699115044247787,0.017699115044247787,non-social co-location network,0.49239460891151654,1.0240986705753952,0.6332250500095329
ryan-king,christine-brumback,1429,230,8.549234314675914,0.04983848105996711,5,1,8.549234314675914,0.04983848105996711,5.9542138201105095,0.42865716022447703,5.9542138201105095,0.42865716022447703,5.983158376061798,0.4251581117493083,0.21634615384615385,0.21634615384615385,non-social co-location network,0.1172234039117994,1.0082299934506058,0.45643037837531786
ryan-lawler,tim-kane,672,76,8.765959908703291,0.0996868057268917,4,1,8.765959908703291,0.0996868057268917,6.586925989450178,0.3900103287817205,6.586925989450178,0.3900103287817205,6.746573440416464,0.3712597627858205,0.12751677852348994,0.12751677852348994,non-social co-location network,0.268509587408213,1.05050524693331,0.34573089314736266
ryan-matzner,filip-szymanski,252,31,7.77638985231511,0.2255951579143973,6,1,7.77638985231511,0.2255951579143973,5.696328859293297,0.4807858938400096,5.696328859293297,0.4807858938400096,5.738467708553089,0.4760631515073772,0.035849056603773584,0.035849056603773584,non-social co-location network,0.47387653759818754,1.009920411436337,0.4522496880643887
sabine-de-witte,michel-rijnders,700,139,8.81533582405658,0.12896388487764573,7,1,8.81533582405658,0.12896388487764573,5.612118200704661,0.5136288678312112,5.612118200704661,0.5136288678312112,5.669370566212418,0.5076308210720277,0.02370990237099024,0.02370990237099024,non-social co-location network,0.25405054130735505,1.0118157655331421,0.6424351327416833
sam-ys-yoo,yuina-azu,808,290,7.619724343015245,0.14944468210365272,6,1,7.619724343015245,0.14944468210365272,4.575820800920429,0.5647371742561663,4.575820800920429,0.5647371742561663,4.729143038004152,0.5468392821513098,0.10526315789473684,0.10526315789473684,non-social co-location network,0.2732881250149501,1.0327297117984002,0.7385309267939337
samuel-f-parent,alicia-wong,1241,116,9.97409173929233,0.033471378982963595,5,1,9.97409173929233,0.033471378982963595,5.551522389372737,0.5487050480672048,5.551522389372737,0.5487050480672048,5.595535895996676,0.5444608456943867,0.10100090991810737,0.10100090991810737,non-social co-location network,0.06147619107536621,1.0077952389164095,0.5447163119705101
sarah-conley,dina-fierro,1059,527,7.6348348308774945,0.2525876330069935,130,1,7.6348348308774945,0.2525876330069935,4.973646831659093,0.5632224984972292,4.973646831659093,0.5632224984972292,5.186617730941965,0.5406258785683896,0.30590339892665475,0.30590339892665475,non-social co-location network,0.46721335958955756,1.0417971481288997,0.4002420485016905
sarah-cooley,ryan-hinricher,676,48,9.076478132945343,0.0174426019073085,5,1,9.076478132945343,0.0174426019073085,5.9808324623474896,0.4524507200441121,5.9808324623474896,0.4524507200441121,6.033480389364918,0.4464787871716121,0.054249547920434,0.054249547920434,non-social co-location network,0.03906703388486881,1.0133756251004251,0.529505303169903
saul-colt,jennifer-escalona,299,30,7.9048295523016705,0.10801189307078213,4,1,7.9048295523016705,0.10801189307078213,5.157987292218243,0.4995404151682155,5.157987292218243,0.4995404151682155,5.206578450845097,0.4936781279206685,0.03773584905660377,0.03773584905660377,non-social co-location network,0.21879011234651877,1.011874715358038,0.3740510241916255
schneidermike-schneidermike,ted-ladue,297,10,8.151566491917642,0.1739034426515704,4,1,8.151566491917642,0.1739034426515704,6.011202240739805,0.44599920834519946,6.011202240739805,0.44599920834519946,6.035848267909612,0.4431791717965264,0.016822429906542057,0.016822429906542057,non-social co-location network,0.3923998547734401,1.006363197388635,0.33541827183071726
sean-mcdonald,brian-tod,382,200,6.918351685282217,0.2303472327911089,10,1,6.918351685282217,0.2303472327911089,4.076173945319168,0.6099727195398916,4.076173945319168,0.6099727195398916,4.193293046763134,0.5963244386878508,0.05928853754940711,0.05928853754940711,non-social co-location network,0.3862783710457411,1.02288734112939,0.6616865312020707
selene-liszka,nathan-folkman,2087,207,8.895904445170961,0.05327907597899032,16,1,8.895904445170961,0.053279075978990315,6.983031025028348,0.33187875938592104,6.983031025028348,0.33187875938592104,6.965473389974576,0.3340525155316654,0.15867158671586715,0.15867158671586715,non-social co-location network,0.15949311411169392,0.9934927712120812,0.5105361846210126
senator-john-blutarski,chris-brook,1260,556,8.88242831582649,0.05798254818242466,7,1,8.88242831582649,0.05798254818242466,4.346561967977372,0.6266948421640154,4.346561967977372,0.6266948421640154,4.418001045782078,0.6194163817625228,0.14652014652014653,0.14652014652014653,non-social co-location network,0.09360835439553246,1.0117505132505247,0.40384217600726335
seth-blank,andrew-mager,1772,214,8.581386931497267,0.017081851928268346,12,1,8.581386931497267,0.017081851928268346,5.840632960840874,0.4359952933908272,5.840632960840874,0.4359952933908272,5.84148995692099,0.4358911870069533,0.2205128205128205,0.2205128205128205,non-social co-location network,0.03918833974497369,1.0002388357162915,0.41049921870412587
seth-weisfeld,michael-evans,189,27,7.204658281569638,0.1804537721182684,4,1,7.204658281569638,0.1804537721182684,5.0875117101173615,0.4864268391217919,5.0875117101173615,0.4864268391217919,5.209251618166684,0.470892382519746,0.096,0.096,non-social co-location network,0.38321658794448943,1.0329893988068377,0.29328485738485316
siobhan-quinn,david-villarreal,298,353,6.926800374483035,0.360717603181488,17,1,6.926800374483035,0.360717603181488,4.937189231208222,0.5774902671051889,4.937189231208222,0.5774902671051889,5.070344051786837,0.56386185108855,0.03951367781155015,0.03951367781155015,non-social co-location network,0.6397269162386376,1.0241697784489745,0.5164377270058356
soup-soup,marc-covitz,340,32,8.086341104257263,0.13010662026427253,4,1,8.086341104257263,0.13010662026427253,6.0151606906509825,0.41828713672193146,6.0151606906509825,0.41828713672193146,6.112478168005838,0.4063365106853398,0.061881188118811874,0.061881188118811874,non-social co-location network,0.32019426471136114,1.029410662646178,0.27706098313366906
stuart-tracte,chris-gee,479,74,8.423643320528834,0.10258239541441913,8,1,8.423643320528834,0.10258239541441913,5.3745300460757415,0.5059629961833765,5.3745300460757415,0.5059629961833765,5.421653036778222,0.5006527398517069,0.01293103448275862,0.01293103448275862,non-social co-location network,0.20489730156036695,1.0106066658763169,0.6332250500095329
suki-b,jason-sares,278,36,7.966631599759438,0.27490849546621765,3,1,7.966631599759438,0.27490849546621765,6.583253393993137,0.4298132064493614,6.583253393993137,0.4298132064493614,6.6315354311843935,0.4246736022408418,0.060908084163898125,0.060908084163898125,non-social co-location network,0.6473406729677325,1.0121024810145953,0.2998305306301044
summer-bedard,andrew-shults,718,78,8.636090012441297,0.0329494498163467,6,1,8.636090012441297,0.0329494498163467,6.0631702863769865,0.4166676820707799,6.0631702863769865,0.4166676820707799,6.1088032949482045,0.41111102426492907,0.0665083135391924,0.0665083135391924,non-social co-location network,0.08014732729500666,1.013516197518143,0.47041365013506564
