userid_x,userid_y,N_previous,n_prev_match,CE_alter,Pi_alter,meetup,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,category,a_Pi
nick-johnson,michael-lee62,425,40,8.532720119304006,0.1013899853415308,7,1,8.532720119304006,0.1013899853415308,4.935777719720932,0.5600024891605875,4.935777719720932,0.5600024891605875,4.953486580231275,0.5581005680495112,0.00796812749003984,0.00796812749003984,non-social co-location network,0.5881656043109977
nick-lamb,chris-rosa,1227,266,9.132244998984225,0.0807162445583717,8,1,9.132244998984225,0.0807162445583717,5.5806437517491165,0.5174226310718905,5.5806437517491165,0.5174226310718905,5.719961555064929,0.5028379335484199,0.10249307479224376,0.10249307479224376,non-social co-location network,0.4725950321742563
nick-vlku,zach-brock,344,29,8.181076799186041,0.0866785048261587,5,1,8.181076799186041,0.0866785048261587,4.9775043324705965,0.5312767748919602,4.9775043324705965,0.5312767748919602,5.036768941415897,0.5244275532224204,0.04986149584487535,0.04986149584487535,non-social co-location network,0.4279658548536719
nicole-dcruz,frederic-morin,583,111,8.166535176178218,0.08736930158500449,5,1,8.166535176178218,0.08736930158500449,5.442283763867809,0.4759350761513378,5.442283763867809,0.4759350761513378,5.546837556963579,0.46334483818862393,0.08659217877094973,0.08659217877094973,non-social co-location network,0.5149351729065681
nicole-de-beaufort,lisa-grimm,1010,130,9.107632418867745,0.0491027885099328,4,1,9.107632418867745,0.0491027885099328,6.141159169471807,0.4451029429899947,6.141159169471807,0.4451029429899947,6.218062612220777,0.4364983868721162,0.06581059390048154,0.06581059390048154,non-social co-location network,0.4210440395052447
nicole-hering,sarah-hofstetter,1409,407,8.052421083075462,0.1393677519365444,14,1,8.052421083075462,0.1393677519365444,5.023497570771974,0.5360043310041374,5.023497570771974,0.5360043310041374,5.053004382809179,0.5326807344874758,0.0583941605839416,0.0583941605839416,non-social co-location network,0.6297322507161414
nikki5,tj-cho,1115,1130,4.752501406012988,0.3762320729073322,96,1,4.752501406012988,0.3762320729073322,1.895036125519231,0.8054712637587421,1.895036125519231,0.8054712637587421,1.8921177681150725,0.8058298299518158,0.14492753623188406,0.14492753623188406,non-social co-location network,0.7250593558506546
nina-kjarval,orli-sharaby,282,111,6.941288487523109,0.2071483217068975,15,1,6.941288487523109,0.2071483217068975,4.490925429856162,0.5529288652523255,4.490925429856162,0.5529288652523255,4.585885304489197,0.5412039439483621,0.03947368421052632,0.03947368421052632,non-social co-location network,0.4658222563743519
nob-seki,syochin,969,289,7.2002087170461655,0.16632899070432847,11,1,7.200208717046165,0.16632899070432847,4.718242868753976,0.5265604049397802,4.718242868753976,0.5265604049397802,4.579972243639049,0.5437132226804289,0.06437768240343347,0.06437768240343347,non-social co-location network,0.6368809021001895
noelle-sadler,karen-bonna-rainert,690,231,8.225566191358707,0.15155702425102455,10,1,8.225566191358707,0.15155702425102455,5.37484996631679,0.5123149570383241,5.37484996631679,0.5123149570383241,5.492596351453979,0.4992391225779698,0.073558648111332,0.073558648111332,non-social co-location network,0.4533430663402346
octavio-maron,bruno-scartozzoni,245,21,7.8717607896374275,0.21619937562588729,3,1,7.8717607896374275,0.21619937562588729,4.767613038932373,0.5829658509270564,4.767613038932373,0.5829658509270564,4.774134970132315,0.5822838810764069,0.031307550644567216,0.031307550644567216,non-social co-location network,0.4062350358659085
onepiece-chopper,4280,1823,414,8.323995421956246,0.16496566542891056,22,1,8.323995421956246,0.16496566542891056,5.585049462129434,0.5013403053395273,5.585049462129434,0.5013403053395273,5.64779356499845,0.4945075018899017,0.06473594548551959,0.06473594548551959,non-social co-location network,0.8316431380348276
orchid-liu,chris-gee,479,35,8.60336510070169,0.04644172125664904,6,1,8.60336510070169,0.04644172125664904,5.3870547800782145,0.4979376593826995,5.3870547800782145,0.4979376593826995,5.416813517777441,0.4945235268526344,0.016355140186915886,0.016355140186915886,non-social co-location network,0.6332250500095329
orli-sharaby,nicole-borawski,660,114,6.676164443534932,0.17103962260191327,21,1,6.676164443534932,0.17103962260191327,5.180651853591766,0.4214842282448316,5.180651853591766,0.4214842282448316,4.87336195621329,0.4658222563743519,0.05194805194805195,0.05194805194805195,non-social co-location network,0.4505363612180261
oscar-trelles,chris-rodemeyer,569,231,7.270959338638187,0.1801762220349663,19,1,7.270959338638187,0.1801762220349663,3.9453014820337766,0.6277011140158553,3.9453014820337766,0.6277011140158553,3.9969858866355215,0.6218107451616149,0.04924242424242424,0.04924242424242424,non-social co-location network,0.5327643255076264
otarako,nantan,1012,1564,4.303327532198166,0.37003496990182255,99,1,4.303327532198166,0.37003496990182255,1.6142521520176318,0.8231590359298444,1.6142521520176318,0.8231590359298444,1.6308997900506756,0.8209481138955789,0.14634146341463414,0.14634146341463414,non-social co-location network,0.7414913565813104
owen-thomas,jonathan-liew,824,412,8.321177839123182,0.10641268966065616,10,1,8.321177839123182,0.10641268966065616,3.5220934885323474,0.6988639990167466,3.5220934885323474,0.6988639990167466,3.581178216015246,0.6929313259197174,0.05045871559633028,0.05045871559633028,non-social co-location network,0.6185540119937044
pamela-vaughter,suzanne-marlatt,821,127,8.472757870162997,0.07510250571983071,11,1,8.472757870162997,0.07510250571983071,6.093597175336836,0.4151432841003668,6.093597175336836,0.4151432841003668,6.18036133035859,0.40458664291874574,0.09069767441860466,0.09069767441860466,non-social co-location network,0.5618678404725708
pat-bronson,lauren-bugeja,164,25,7.264980892330486,0.2567458294516476,7,1,7.264980892330486,0.2567458294516476,3.987493607379832,0.647978580496544,3.987493607379832,0.647978580496544,3.997870808130058,0.6468914767401066,0.024509803921568627,0.024509803921568627,non-social co-location network,0.3494719038609674
pat-hu,jenn-spaeth,897,211,8.664375280959097,0.14439518435333487,4,1,8.664375280959097,0.14439518435333487,6.253147684558207,0.4419248407446552,6.253147684558207,0.4419248407446552,6.3964374030532625,0.4260870808377884,0.08104196816208394,0.08104196816208394,non-social co-location network,0.48281973277653156
patrick,heather-macdonald,645,240,7.529647070057358,0.1942680372996861,10,1,7.529647070057358,0.1942680372996861,4.889649746533534,0.5398792229448091,4.889649746533534,0.5398792229448091,5.032042381250174,0.5234107962503806,0.12146892655367232,0.12146892655367232,non-social co-location network,0.4170525221171628
patrick-roanhouse,pete-barry,201,16,7.439988196249852,0.19934169123831505,4,1,7.439988196249853,0.19934169123831505,6.094610481363742,0.3886442617198496,6.094610481363742,0.3886442617198496,6.1512016261968006,0.3813104188316195,0.017804154302670624,0.017804154302670624,non-social co-location network,0.30511955122261875
paul-stamatiou,saul-colt,743,61,9.199764617224877,0.021262624158589486,6,1,9.199764617224877,0.021262624158589483,5.081965902246884,0.5575710814700723,5.081965902246884,0.5575710814700723,5.129255978615372,0.5526281406298984,0.041050903119868636,0.041050903119868636,non-social co-location network,0.4936781279206685
paull-young,jen-grant,373,21,8.362181348253866,0.07244502631010988,3,1,8.362181348253866,0.07244502631010988,5.584287018342464,0.4672665599264853,5.584287018342464,0.4672665599264853,5.621675022369916,0.4628203535460577,0.04336734693877551,0.04336734693877551,non-social co-location network,0.39240309476930363
pav-c,julian-clark,617,277,8.15811495689741,0.12726429580410042,22,1,8.15811495689741,0.12726429580410042,4.032775555392608,0.6450473893834721,4.032775555392608,0.6450473893834721,4.09111849606262,0.6389447484599882,0.045023696682464455,0.045023696682464455,non-social co-location network,0.6617464051423002
pete-3,katie-koch,390,99,7.750922573989599,0.22315262982963666,22,1,7.750922573989599,0.22315262982963666,6.502688304013724,0.3836277729757761,6.502688304013724,0.3836277729757761,6.697705800429584,0.3599450294592474,0.09215686274509803,0.09215686274509803,non-social co-location network,0.33132238832825944
pete-dirksen,mike-doeff,593,135,8.472966773593116,0.11489179459733086,4,1,8.472966773593116,0.11489179459733083,5.755764626216253,0.4708098761009086,5.755764626216253,0.4708098761009086,5.83940966269546,0.4612997046875824,0.056862745098039215,0.056862745098039215,non-social co-location network,0.4458347813403918
pete-jelliffe,keith-huang,689,196,8.625597968599148,0.1984318700069139,6,1,8.625597968599148,0.1984318700069139,6.6208885988976025,0.4286790890581216,6.6208885988976025,0.4286790890581216,6.745242283864278,0.41546509740881066,0.05037513397642015,0.05037513397642015,non-social co-location network,0.6099797618252357
peter-cortez,john-fayard,1236,285,8.119246853242178,0.1371588550799291,11,1,8.119246853242178,0.1371588550799291,5.417229901488127,0.4946715657088661,5.417229901488127,0.4946715657088661,5.508847616177451,0.4841168356307763,0.10722610722610723,0.10722610722610723,non-social co-location network,0.5715227093888751
peter-kim,jason-shellen,510,92,8.535036205631224,0.028313677591718118,4,1,8.535036205631224,0.028313677591718118,5.0880836675620005,0.5240301516656215,5.0880836675620005,0.5240301516656215,5.143176202653542,0.5177070932784017,0.031007751937984492,0.031007751937984492,non-social co-location network,0.576136480345557
peter-mullen,jenna-langer,235,41,7.675205074378638,0.23027815764703305,4,1,7.675205074378637,0.23027815764703305,5.335696435285631,0.5160227247072926,5.335696435285631,0.5160227247072926,5.3738341088383335,0.5118041022242868,0.03607214428857716,0.03607214428857716,non-social co-location network,0.5284997562103738
phil-buehler,dan-kawasaki,150,90,6.480149320939344,0.32892329014246324,6,1,6.480149320939344,0.32892329014246324,4.841137265236164,0.5364496759329882,4.841137265236164,0.5364496759329882,4.955409632165589,0.5229522451026498,0.012698412698412698,0.012698412698412698,non-social co-location network,0.5775674448666528
phil-gillman,michael-surtees,510,455,7.754598570524179,0.2495015028347857,9,1,7.754598570524179,0.24950150283478575,4.649533963021672,0.6022837942359226,4.649533963021672,0.6022837942359226,4.716501006327898,0.595471897396158,0.049099836333878884,0.049099836333878884,non-social co-location network,0.5577428399466403
phil-hamilton,john-rojas,1139,279,8.936763830279306,0.05005067351984283,10,1,8.936763830279306,0.05005067351984283,4.431976751246835,0.6186042386657677,4.431976751246835,0.6186042386657677,4.489642603636475,0.61271134175438,0.10507246376811594,0.10507246376811594,non-social co-location network,0.5885384418667328
phillip-lamplugh,patrice-callender,342,66,8.071049602287601,0.25127489216947896,5,1,8.071049602287601,0.25127489216947896,6.997524452051255,0.3767115895520032,6.997524452051255,0.3767115895520032,7.124672393123442,0.3624621993557389,0.05428226779252111,0.05428226779252111,non-social co-location network,0.3115377761938735
phoebe-e,jere-keys,1342,211,9.601122705411552,0.014424337278969432,17,1,9.601122705411552,0.014424337278969432,5.864978637089598,0.4948639481886309,5.864978637089598,0.4948639481886309,5.907585559624071,0.4904205030867946,0.022670025188916875,0.022670025188916875,non-social co-location network,0.6750244409604184
pierre-arlais,jessica-barnett,158,19,7.867007143656847,0.01974478081978816,4,1,7.867007143656848,0.01974478081978816,3.660157404590693,0.6537365987895719,3.660157404590693,0.6537365987895719,3.6838057137738733,0.6510465154391071,0.029535864978902957,0.029535864978902957,non-social co-location network,0.3456769192763035
pinkpeco,junji-yumoto,1000,492,5.778622996827973,0.3538043095955179,32,1,5.778622996827973,0.3538043095955179,4.16656144525173,0.5751493850373769,4.16656144525173,0.5751493850373769,4.102462949211415,0.583209383646128,0.09392265193370164,0.09392265193370164,non-social co-location network,0.8117345549815099
poooooon-caraldo,eugene-donca-mollino,1234,941,3.8552525159229374,0.5366034658572929,33,1,3.8552525159229374,0.5366034658572929,2.6371501941097355,0.7127905161714855,2.6371501941097355,0.7127905161714855,2.6140134045424803,0.7158786312698199,0.2876712328767123,0.2876712328767123,non-social co-location network,0.742170696442149
prashant-agarwal,jason-v,182,10,7.4359497154121055,0.2788051730506575,2,1,7.4359497154121055,0.2788051730506575,6.6030074095557225,0.38161314963578025,6.6030074095557225,0.38161314963578025,6.6278481964323674,0.3786633858516837,0.008928571428571428,0.008928571428571428,non-social co-location network,0.3055512224100509
rachel-levy,ben-malbon,233,12,7.767693063124779,0.2055423667652236,5,1,7.767693063124779,0.20554236676522356,6.225298124945103,0.407064624634957,6.225298124945103,0.407064624634957,6.256524807286321,0.4033028259424135,0.010775862068965518,0.010775862068965518,non-social co-location network,0.33924354652724364
rachel-levy3,lauren-hannah,838,313,6.9872558837460375,0.2487977069375105,7,1,6.987255883746038,0.2487977069375105,5.085627515209722,0.5032032720665068,5.085627515209722,0.5032032720665068,5.193265891787132,0.4900840508647139,0.17333333333333334,0.17333333333333334,non-social co-location network,0.49781234985840234
rafael-p,rosie-siman,1187,189,9.58962983414051,0.030142785675884576,5,1,9.58962983414051,0.030142785675884576,4.4088730605927715,0.6419909425952134,4.4088730605927715,0.6419909425952134,4.467800125606203,0.6363849827259628,0.08484848484848485,0.08484848484848485,non-social co-location network,0.3606282635477489
rafael-rivera,mat-bisher,833,36,9.55258886666184,0.06225992273258948,5,1,9.55258886666184,0.06225992273258948,5.700611347147636,0.5215821678784395,5.700611347147636,0.5215821678784395,5.735579074151273,0.5180652060923274,0.026373626373626374,0.026373626373626374,non-social co-location network,0.6912457244010606
rameet-chawla,john-britton,526,46,8.523689406259532,0.11019759005900548,4,1,8.523689406259532,0.11019759005900548,7.088887351751543,0.31328744226913924,7.088887351751543,0.31328744226913924,7.233469475378548,0.2948032216765973,0.06358381502890173,0.06358381502890173,non-social co-location network,0.3199482104925085
randy-nichols,david-weisfelner,744,135,8.966045130867895,0.09600981137946044,6,1,8.966045130867895,0.09600981137946044,5.299303863223797,0.5427290736253401,5.299303863223797,0.5427290736253401,5.352400270785924,0.5372238997009167,0.019033674963396783,0.019033674963396783,non-social co-location network,0.6069544967157858
rannie-turingan,sunny-ng,1200,328,9.38984581465626,0.12228019432042235,7,1,9.38984581465626,0.12228019432042235,5.950747369600508,0.5091936058332426,5.950747369600508,0.5091936058332426,6.026871705544772,0.5016705551153515,0.06887052341597796,0.06887052341597796,non-social co-location network,0.6821630789296177
regina-walton,damien-basile,2292,493,8.431344715815388,0.0776662981643615,6,1,8.431344715815388,0.0776662981643615,4.7584671688675595,0.5671987717529973,4.7584671688675595,0.5671987717529973,4.770295737744559,0.565899011422852,0.17814726840855108,0.17814726840855108,non-social co-location network,0.41220806577446006
remington-guest,cristina-r,1924,1028,8.84435427091808,0.13203156183888556,6,1,8.84435427091808,0.13203156183888556,4.796430218112624,0.599106920661666,4.796430218112624,0.599106920661666,4.853019277248763,0.5935062044882341,0.10187667560321716,0.10187667560321716,non-social co-location network,0.5645176836601195
richard-titus,matthew-rothenberg,193,20,7.484609636170522,0.28541772471275234,4,1,7.484609636170522,0.28541772471275234,6.143396902491393,0.4439853300053975,6.143396902491393,0.4439853300053975,6.173431227685822,0.4406229067949911,0.012965964343598054,0.012965964343598054,non-social co-location network,0.4432453614721546
richlocation,suzanne-marlatt,826,317,6.808450732263758,0.1988216543722265,13,1,6.808450732263758,0.19882165437222651,3.683248792359913,0.6394545767818942,3.683248792359913,0.6394545767818942,3.7018983485691535,0.6372395729391799,0.09743589743589744,0.09743589743589744,non-social co-location network,0.5618678404725708
rick-jessup,sean-mcdonald,834,248,8.254163762472208,0.06715833332782388,30,1,8.254163762472208,0.06715833332782388,3.857948237079916,0.6542437627923884,3.857948237079916,0.6542437627923884,3.9096312291767417,0.6487280469891127,0.02535211267605634,0.02535211267605634,non-social co-location network,0.5963244386878508
rick-turoczy,matthew-rothenberg,193,46,7.34719508241251,0.2142446994551515,5,1,7.34719508241251,0.2142446994551515,4.5448753221682665,0.5758364264306107,4.5448753221682665,0.5758364264306107,4.57798034978863,0.5720858178012884,0.02958579881656805,0.02958579881656805,non-social co-location network,0.4432453614721546
rick-webb,anna-frenkel,1112,149,9.594333480574656,0.08259359511167153,9,1,9.594333480574656,0.08259359511167153,6.1809620080582865,0.4823224183434399,6.1809620080582865,0.4823224183434399,6.239528571860603,0.4764010176789602,0.08139534883720931,0.08139534883720931,non-social co-location network,0.44105317045080444
ricky-engelberg,marcelino-alvarez,916,156,8.974462497424762,0.09339292276358044,9,1,8.974462497424762,0.09339292276358044,6.207601515221511,0.4453858014738165,6.207601515221511,0.4453858014738165,6.324652433352824,0.4324532415043588,0.10603829160530193,0.10603829160530193,non-social co-location network,0.4935395982806855
riki-sekita,otarako,1185,1337,3.4691071034688927,0.5789388097760738,72,1,3.4691071034688927,0.5789388097760738,1.8969680107100864,0.8008012386140351,1.8969680107100864,0.8008012386140351,1.8614437862327908,0.8052784306987698,0.21311475409836064,0.21311475409836064,non-social co-location network,0.8209481138955789
rob-fishman,paloma-vazquez,491,100,8.253502528642036,0.18804007766049186,3,1,8.253502528642036,0.18804007766049186,6.617014668322736,0.3928240528351651,6.617014668322736,0.3928240528351651,6.808408393469479,0.3705951426302897,0.07886435331230282,0.07886435331230282,non-social co-location network,0.3297771258848197
rob-hitt,matt-ganzak,808,172,8.666442900642357,0.11165229160945277,11,1,8.666442900642357,0.11165229160945277,5.850623735592572,0.4717822518587718,5.850623735592572,0.4717822518587718,5.956479470054938,0.4600077141487398,0.08732876712328767,0.08732876712328767,non-social co-location network,0.6100674964058304
rob-schneider,kibbe,1050,530,7.4042230857581615,0.2931984103821092,9,1,7.4042230857581615,0.2931984103821092,4.743175485299599,0.5922562467870428,4.743175485299599,0.5922562467870428,4.854298404121252,0.5808536270281281,0.04125412541254125,0.04125412541254125,non-social co-location network,0.504184040120806
robert-scoble,bill-clerico,275,37,7.794511650933912,0.2222171307194688,4,1,7.794511650933912,0.2222171307194688,6.2734859812528825,0.4142194480982173,6.2734859812528825,0.4142194480982173,6.373470499923115,0.4024619576368135,0.04174573055028463,0.04174573055028463,non-social co-location network,0.4001981097205379
roberto-osorio-goenaga,drew-shannon,751,221,8.82141178177106,0.05312282919764738,4,1,8.82141178177106,0.05312282919764738,4.273088944128585,0.6307761484888326,4.273088944128585,0.6307761484888326,4.315219627297283,0.6264591629258506,0.06627680311890838,0.06627680311890838,non-social co-location network,0.6328718313723933
rod-begbie,zach-brock,348,113,8.025962457810746,0.2126555922417197,9,1,8.025962457810746,0.2126555922417197,5.042717079030996,0.5615538229276803,5.042717079030996,0.5615538229276803,5.1066898170756065,0.5548782026025797,0.07236842105263158,0.07236842105263158,non-social co-location network,0.4279658548536719
ron-a,shane-solar-doherty,758,377,8.261277492443702,0.22269476972160565,7,1,8.261277492443702,0.22269476972160565,5.7493915372947075,0.5075046790720271,5.7493915372947075,0.5075046790720271,5.903567570097464,0.4915130093843375,0.13108614232209734,0.13108614232209734,non-social co-location network,0.4416131064923322
ron-schott,pete-barry,201,9,7.596096012630955,0.2258895364781896,3,1,7.596096012630955,0.2258895364781896,5.806431409898987,0.4541786303627939,5.806431409898987,0.4541786303627939,5.826550723481764,0.4518241066990134,0.015486725663716812,0.015486725663716812,non-social co-location network,0.30511955122261875
rosie-siman,chris-gee,479,70,8.40804117015819,0.17757141279203315,10,1,8.40804117015819,0.17757141279203315,6.8804494383123815,0.3693189252711629,6.8804494383123815,0.3693189252711629,6.955223585034389,0.3606282635477489,0.017699115044247787,0.017699115044247787,non-social co-location network,0.6332250500095329
russ-cundiff,brian-walsh,566,49,9.001727380344239,0.07881366882327827,3,1,9.001727380344239,0.07881366882327827,4.828262737234561,0.5877253602016704,4.828262737234561,0.5877253602016704,4.845765099094728,0.585947766265213,0.023112480739599383,0.023112480739599383,non-social co-location network,0.4168409260626193
russell-sprague,phoebe-e,1854,502,9.087760178329901,0.08411382948679152,5,1,9.087760178329901,0.08411382948679152,5.419822261188738,0.5328348549653326,5.419822261188738,0.5328348549653326,5.474521589253283,0.5271611967461066,0.1382228490832158,0.1382228490832158,non-social co-location network,0.49042050308679463
ryan-king,christine-brumback,1429,230,8.549234314675914,0.04983848105996711,5,1,8.549234314675914,0.04983848105996711,5.9542138201105095,0.42865716022447703,5.9542138201105095,0.42865716022447703,5.983158376061798,0.4251581117493083,0.21634615384615385,0.21634615384615385,non-social co-location network,0.45643037837531786
ryan-lawler,tim-kane,672,76,8.765959908703291,0.0996868057268917,4,1,8.765959908703291,0.0996868057268917,6.586925989450178,0.3900103287817205,6.586925989450178,0.3900103287817205,6.746573440416464,0.3712597627858205,0.12751677852348994,0.12751677852348994,non-social co-location network,0.34573089314736266
ryan-matzner,filip-szymanski,252,31,7.77638985231511,0.2255951579143973,6,1,7.77638985231511,0.2255951579143973,5.696328859293297,0.4807858938400096,5.696328859293297,0.4807858938400096,5.738467708553089,0.4760631515073772,0.035849056603773584,0.035849056603773584,non-social co-location network,0.4522496880643887
ryan-moede,chrissie-brodigan,152,9,7.152976497983628,0.21741767370820794,2,1,7.152976497983627,0.21741767370820794,4.5981816986348605,0.5586351595183512,4.5981816986348605,0.5586351595183512,4.624137717191038,0.5555836416780813,0.03103448275862069,0.03103448275862069,non-social co-location network,0.29627260094715746
sabine-de-witte,michel-rijnders,700,139,8.81533582405658,0.12896388487764573,7,1,8.81533582405658,0.12896388487764573,5.612118200704661,0.5136288678312112,5.612118200704661,0.5136288678312112,5.669370566212418,0.5076308210720277,0.02370990237099024,0.02370990237099024,non-social co-location network,0.6424351327416833
sam-houston,christyn-tannenbaum,488,160,7.995581595409706,0.07979898860895827,14,1,7.995581595409706,0.07979898860895827,3.980998010999001,0.6325652600855576,3.980998010999001,0.6325652600855576,4.0304361539490685,0.6270839575994562,0.016339869281045753,0.016339869281045753,non-social co-location network,0.6897264381458715
sam-ys-yoo,yuina-azu,808,290,7.619724343015245,0.14944468210365272,6,1,7.619724343015245,0.14944468210365272,4.575820800920429,0.5647371742561663,4.575820800920429,0.5647371742561663,4.729143038004152,0.5468392821513098,0.10526315789473684,0.10526315789473684,non-social co-location network,0.7385309267939337
sam7,john-zanussi,1664,652,7.2329015987434815,0.1584608686585247,83,1,7.2329015987434815,0.1584608686585247,3.4288787177853024,0.6784385320728694,3.4288787177853024,0.6784385320728694,3.4162093805857325,0.6798576983784235,0.060606060606060615,0.060606060606060615,non-social co-location network,0.6947736451386518
sammy-silva,matt-miles,1088,1443,6.8762982968152535,0.30814441656762226,12,1,6.8762982968152535,0.30814441656762226,3.8788110897993313,0.6586843887770228,3.8788110897993313,0.6586843887770228,4.01114976703913,0.6448347316847283,0.13647642679900746,0.13647642679900746,non-social co-location network,0.5800628782818943
samuel-f-parent,alicia-wong,1241,116,9.97409173929233,0.033471378982963595,5,1,9.97409173929233,0.033471378982963595,5.551522389372737,0.5487050480672048,5.551522389372737,0.5487050480672048,5.595535895996676,0.5444608456943867,0.10100090991810737,0.10100090991810737,non-social co-location network,0.5447163119705101
sandro-pugliese,theresa-ganchorre,415,35,8.393998563199942,0.09715985509275876,5,1,8.393998563199942,0.09715985509275876,5.9692395072066455,0.43306068319980107,5.9692395072066455,0.43306068319980107,6.024761311025418,0.42643500103442816,0.04740406320541761,0.04740406320541761,non-social co-location network,0.4874538725375652
sang-uk-bae,yuina-azu,805,327,3.252054982021904,0.4949742353002182,12,1,3.2520549820219036,0.4949742353002182,2.1087358898141337,0.7192019061401672,2.1087358898141337,0.7192019061401672,1.838223041446831,0.7644106202222487,0.13043478260869565,0.13043478260869565,non-social co-location network,0.7385309267939337
sarah-conley,dina-fierro,1059,527,7.6348348308774945,0.2525876330069935,130,1,7.6348348308774945,0.2525876330069935,4.973646831659093,0.5632224984972292,4.973646831659093,0.5632224984972292,5.186617730941965,0.5406258785683896,0.30590339892665475,0.30590339892665475,non-social co-location network,0.4002420485016905
sarah-cooley,ryan-hinricher,676,48,9.076478132945343,0.0174426019073085,5,1,9.076478132945343,0.0174426019073085,5.9808324623474896,0.4524507200441121,5.9808324623474896,0.4524507200441121,6.033480389364918,0.4464787871716121,0.054249547920434,0.054249547920434,non-social co-location network,0.529505303169903
sarah-giardina,dan-dickinson,1248,290,8.331360517208896,0.16419072444529895,5,1,8.331360517208896,0.16419072444529895,5.8749591173931766,0.4696638910409833,5.8749591173931766,0.4696638910409833,5.968853989737867,0.4592214608856594,0.06292517006802721,0.06292517006802721,non-social co-location network,0.4446956414754603
sarah-harrison,tara-hunt,790,142,8.354219861003857,0.1026725999680285,5,1,8.354219861003857,0.1026725999680285,5.889757305817647,0.4418437929855005,5.889757305817647,0.4418437929855005,6.039848518178933,0.42395118954363786,0.09090909090909093,0.09090909090909093,non-social co-location network,0.370107632099226
sarah-wulfeck,seth-blank,828,97,8.51668065602569,0.0343469110002586,5,1,8.51668065602569,0.0343469110002586,5.977018488538093,0.4187972710016255,5.977018488538093,0.4187972710016255,6.11764028447355,0.4013753798076136,0.11855670103092784,0.11855670103092784,non-social co-location network,0.4358911870069533
saul-colt,jennifer-escalona,299,30,7.9048295523016705,0.10801189307078213,4,1,7.9048295523016705,0.10801189307078213,5.157987292218243,0.4995404151682155,5.157987292218243,0.4995404151682155,5.206578450845097,0.4936781279206685,0.03773584905660377,0.03773584905660377,non-social co-location network,0.3740510241916255
schneidermike-schneidermike,ted-ladue,297,10,8.151566491917642,0.1739034426515704,4,1,8.151566491917642,0.1739034426515704,6.011202240739805,0.44599920834519946,6.011202240739805,0.44599920834519946,6.035848267909612,0.4431791717965264,0.016822429906542057,0.016822429906542057,non-social co-location network,0.33541827183071726
scott-falconer,dave-delaney,413,31,8.776833424122179,0.07699345390642383,5,1,8.776833424122179,0.07699345390642383,5.712379638134161,0.4811775963991407,5.712379638134161,0.4811775963991407,5.771090440664487,0.4746229964876941,0.025735294117647058,0.025735294117647058,non-social co-location network,0.4487363053323345
scott-ferguson,richlocation,749,191,4.761879691882316,0.3693858751264111,12,1,4.761879691882316,0.3693858751264111,3.3378242685016435,0.6076489689579804,3.3378242685016435,0.6076489689579804,2.9839679783877178,0.6594206309044592,0.02985074626865672,0.02985074626865672,non-social co-location network,0.6372395729391799
scott-gallaher,russ-m,655,369,8.200021593553073,0.1941667366287447,14,1,8.200021593553073,0.1941667366287447,4.923933772095026,0.5760261522348546,4.923933772095026,0.5760261522348546,5.006434697281853,0.5675311760969397,0.034976152623211444,0.034976152623211444,non-social co-location network,0.5610151067771693
sean-donovan,joe-waters,733,459,8.220054801350019,0.15315338932616304,9,1,8.220054801350019,0.15315338932616304,4.8505559620739565,0.5695192579397915,4.8505559620739565,0.5695192579397915,4.942794703103399,0.5596563762610968,0.06336633663366338,0.06336633663366338,non-social co-location network,0.6161497761833049
sean-mcdonald,brian-tod,382,200,6.918351685282217,0.2303472327911089,10,1,6.918351685282217,0.2303472327911089,4.076173945319168,0.6099727195398916,4.076173945319168,0.6099727195398916,4.193293046763134,0.5963244386878508,0.05928853754940711,0.05928853754940711,non-social co-location network,0.6616865312020707
selene-liszka,nathan-folkman,2087,207,8.895904445170961,0.05327907597899032,16,1,8.895904445170961,0.053279075978990315,6.983031025028348,0.33187875938592104,6.983031025028348,0.33187875938592104,6.965473389974576,0.3340525155316654,0.15867158671586715,0.15867158671586715,non-social co-location network,0.5105361846210126
senator-john-blutarski,chris-brook,1260,556,8.88242831582649,0.05798254818242466,7,1,8.88242831582649,0.05798254818242466,4.346561967977372,0.6266948421640154,4.346561967977372,0.6266948421640154,4.418001045782078,0.6194163817625228,0.14652014652014653,0.14652014652014653,non-social co-location network,0.40384217600726335
seth-blank,andrew-mager,1772,214,8.581386931497267,0.017081851928268346,12,1,8.581386931497267,0.017081851928268346,5.840632960840874,0.4359952933908272,5.840632960840874,0.4359952933908272,5.84148995692099,0.4358911870069533,0.2205128205128205,0.2205128205128205,non-social co-location network,0.41049921870412587
seth-weisfeld,michael-evans,189,27,7.204658281569638,0.1804537721182684,4,1,7.204658281569638,0.1804537721182684,5.0875117101173615,0.4864268391217919,5.0875117101173615,0.4864268391217919,5.209251618166684,0.470892382519746,0.096,0.096,non-social co-location network,0.29328485738485316
shane-vitarana,matthew-rothenberg,193,23,7.3714108197273625,0.24016487243905202,4,1,7.371410819727363,0.240164872439052,6.264031971968844,0.3875124891909553,6.264031971968844,0.3875124891909553,6.363830720930519,0.37496852568863626,0.0297029702970297,0.0297029702970297,non-social co-location network,0.4432453614721546
